category,classname,displayName,description,version,sourcePage,sourceUrl,sourceAffiliations,usedBy,classificationBasis
headgear,vn_o_helmet_tsh3_01,Helmet TSH3 (Goggles),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_19;vn_o_men_kr_70_20;vn_o_men_kr_75_19;vn_o_men_kr_75_20;vn_o_men_nva_38;vn_o_men_nva_39;vn_o_men_nva_41;vn_o_men_nva_42;vn_o_men_nva_65_36;vn_o_men_nva_65_37;vn_o_men_nva_65_39;vn_o_men_nva_65_40;vn_o_men_pl_19;vn_o_men_pl_20,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_tsh3_02,Helmet TSH3,No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_18;vn_o_men_kr_75_18;vn_o_men_nva_37;vn_o_men_nva_40;vn_o_men_nva_65_35;vn_o_men_nva_65_38;vn_o_men_pl_18,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_vc_01,Pith Helmet (VC),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_03;vn_o_men_vc_09;vn_o_men_vc_15;vn_o_men_vc_regional_02;vn_o_men_vc_regional_03;vn_o_men_vc_regional_09;vn_o_men_vc_regional_13,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_vc_02,Pith Helmet (VC/ strap),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_08;vn_o_men_vc_12;vn_o_men_vc_regional_04;vn_o_men_vc_regional_05;vn_o_men_vc_regional_06,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_vc_03,Pith Helmet (VC/ camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_06;vn_o_men_vc_10;vn_o_men_vc_14;vn_o_men_vc_17;vn_o_men_vc_local_10;vn_o_men_vc_local_24;vn_o_men_vc_regional_10,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_vc_04,Pith Helmet (VC/ assault),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_02;vn_o_men_vc_05;vn_o_men_vc_13;vn_o_men_vc_16;vn_o_men_vc_regional_07;vn_o_men_vc_regional_11;vn_o_men_vc_regional_14,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_vc_05,Pith Helmet (VC/ net),No Armor,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_04;vn_o_men_vc_07;vn_o_men_vc_11,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_zsh3_01,Helmet ZSH03,No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_aircrew_01;vn_o_men_aircrew_07,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_helmet_zsh3_02,Helmet ZSH03 (Visor),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_aircrew_02;vn_o_men_aircrew_08,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_pl_cap_01_01,Cap (PL),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_01;vn_o_men_kr_70_03;vn_o_men_kr_70_09;vn_o_men_kr_70_15;vn_o_men_kr_70_21;vn_o_men_kr_70_22;vn_o_men_kr_75_01;vn_o_men_kr_75_03;vn_o_men_kr_75_09;vn_o_men_kr_75_15;vn_o_men_kr_75_21;vn_o_men_kr_75_22;vn_o_men_pl_01;vn_o_men_pl_03;vn_o_men_pl_09;vn_o_men_pl_15;vn_o_men_pl_21;vn_o_men_pl_22;vn_o_men_pl_23;vn_o_men_pl_29,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_pl_cap_02_01,Cap (PL Tan),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_02;vn_o_men_kr_70_05;vn_o_men_kr_70_06;vn_o_men_kr_70_08;vn_o_men_kr_70_10;vn_o_men_kr_70_12;vn_o_men_kr_70_13;vn_o_men_kr_70_14;vn_o_men_kr_70_16;vn_o_men_kr_70_17;vn_o_men_kr_70_23;vn_o_men_kr_70_24;vn_o_men_kr_75_02;vn_o_men_kr_75_05;vn_o_men_kr_75_06;vn_o_men_kr_75_08;vn_o_men_kr_75_10;vn_o_men_kr_75_12;vn_o_men_kr_75_13;vn_o_men_kr_75_14;vn_o_men_kr_75_16;vn_o_men_kr_75_17;vn_o_men_kr_75_23;vn_o_men_pl_02;vn_o_men_pl_05;vn_o_men_pl_06;vn_o_men_pl_08;vn_o_men_pl_10;vn_o_men_pl_12;vn_o_men_pl_13;vn_o_men_pl_14;vn_o_men_pl_16;vn_o_men_pl_17;vn_o_men_pl_26;vn_o_men_pl_27;vn_o_men_pl_28;vn_o_men_pl_30;vn_o_men_pl_31,Remaining selectable official CfgWeapons equipment record.
headgear,vn_o_pl_cap_02_02,Cap (PL Grey),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
uniform,vn_b_uniform_aus_01_01,BDU AUS 1 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_01;vn_b_men_aus_army_66_05;vn_b_men_aus_army_66_07;vn_b_men_aus_army_66_10;vn_b_men_aus_army_66_13;vn_b_men_aus_army_66_16;vn_b_men_aus_army_66_17;vn_b_men_aus_army_66_18;vn_b_men_aus_army_66_23;vn_b_men_aus_army_66_24;vn_b_men_aus_army_66_25;vn_b_men_aus_army_66_27;vn_b_men_aus_army_70_23;vn_b_men_aus_army_70_24;vn_b_men_aus_army_70_25;vn_b_men_aus_army_70_27;vn_b_men_nz_army_66_05;vn_b_men_nz_army_66_15;vn_b_men_nz_army_66_19;vn_b_men_nz_army_66_22,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_02_01,BDU AUS 2 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_02;vn_b_men_aus_army_66_06;vn_b_men_aus_army_66_08;vn_b_men_aus_army_66_11;vn_b_men_aus_army_66_14;vn_b_men_aus_army_66_21;vn_b_men_aus_army_66_26;vn_b_men_aus_army_70_26;vn_b_men_nz_army_66_06;vn_b_men_nz_army_66_16;vn_b_men_nz_army_66_21,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_03_01,BDU AUS 3 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_03;vn_b_men_aus_army_66_09;vn_b_men_aus_army_66_15;vn_b_men_aus_army_66_19;vn_b_men_aus_army_68_05;vn_b_men_aus_army_68_07;vn_b_men_aus_army_68_15;vn_b_men_aus_army_68_22;vn_b_men_aus_army_70_05;vn_b_men_aus_army_70_07;vn_b_men_aus_army_70_15;vn_b_men_aus_army_70_22;vn_b_men_nz_army_66_09;vn_b_men_nz_army_66_13;vn_b_men_nz_army_68_03;vn_b_men_nz_army_68_15;vn_b_men_nz_army_70_03;vn_b_men_nz_army_70_15,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_04_01,BDU AUS 4 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_04;vn_b_men_aus_army_66_12;vn_b_men_aus_army_66_20;vn_b_men_aus_army_66_22;vn_b_men_aus_army_68_06;vn_b_men_aus_army_68_08;vn_b_men_aus_army_70_06;vn_b_men_aus_army_70_08;vn_b_men_nz_army_66_10;vn_b_men_nz_army_66_14;vn_b_men_nz_army_66_20;vn_b_men_nz_army_68_04;vn_b_men_nz_army_68_16;vn_b_men_nz_army_68_19;vn_b_men_nz_army_70_04;vn_b_men_nz_army_70_16;vn_b_men_nz_army_70_19,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_05_01,BDU AUS 5 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_68_11;vn_b_men_aus_army_68_18;vn_b_men_aus_army_70_11;vn_b_men_aus_army_70_18;vn_b_men_nz_army_68_09;vn_b_men_nz_army_70_09,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_06_01,BDU AUS 6 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_68_12;vn_b_men_aus_army_68_19;vn_b_men_aus_army_70_12;vn_b_men_aus_army_70_19;vn_b_men_nz_army_68_10;vn_b_men_nz_army_70_10,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_07_01,BDU AUS 7 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_68_01;vn_b_men_aus_army_68_09;vn_b_men_aus_army_68_16;vn_b_men_aus_army_70_01;vn_b_men_aus_army_70_09;vn_b_men_aus_army_70_16;vn_b_men_nz_army_68_07;vn_b_men_nz_army_70_07,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_08_01,BDU AUS 8 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_68_02;vn_b_men_aus_army_68_10;vn_b_men_aus_army_68_17;vn_b_men_aus_army_70_02;vn_b_men_aus_army_70_10;vn_b_men_aus_army_70_17;vn_b_men_nz_army_68_08;vn_b_men_nz_army_70_08,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_09_01,BDU AUS 9 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_68_03;vn_b_men_aus_army_68_13;vn_b_men_aus_army_68_21;vn_b_men_aus_army_70_03;vn_b_men_aus_army_70_13;vn_b_men_aus_army_70_21;vn_b_men_nz_army_68_13;vn_b_men_nz_army_70_13,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_aus_10_01,BDU AUS 10 (Olive),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_68_04;vn_b_men_aus_army_68_14;vn_b_men_aus_army_68_20;vn_b_men_aus_army_70_04;vn_b_men_aus_army_70_14;vn_b_men_aus_army_70_20;vn_b_men_nz_army_68_14;vn_b_men_nz_army_70_14,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_basecharacter_01,Underwear (MACV),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,vn_basecharacter_01,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_heli_01_01,BDU US Army Aircrew,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_01;vn_b_men_aircrew_02;vn_b_men_aircrew_03;vn_b_men_aircrew_04;vn_b_men_aircrew_05;vn_b_men_aircrew_06;vn_b_men_aircrew_45;vn_b_men_aircrew_46;vn_b_men_aircrew_base;vn_i_men_aircrew_03;vn_i_men_aircrew_04;vn_i_men_aircrew_09;vn_i_men_aircrew_10,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_01_01,K2B USAF Jet Crew,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_jetpilot_01;vn_b_men_jetpilot_02;vn_b_men_jetpilot_09;vn_b_men_jetpilot_10;vn_i_men_aircrew_05;vn_i_men_aircrew_06;vn_i_men_aircrew_07;vn_i_men_aircrew_08;vn_i_men_jetpilot_01;vn_i_men_jetpilot_02,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_01_02,K2B USMC Jet Crew,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_03;vn_b_men_jetpilot_04;vn_b_men_jetpilot_05;vn_b_men_jetpilot_06;vn_b_men_jetpilot_07;vn_b_men_jetpilot_08,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_01_04,K2B USMC Jet Crew (Tiger),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_11,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_01_05,K2B USMC Jet Crew (Khaki),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_12,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_02_01,K2B US Army Heli Crew,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_07;vn_b_men_aircrew_08;vn_b_men_aircrew_25;vn_b_men_aircrew_26;vn_b_men_aircrew_41;vn_b_men_aircrew_42;vn_b_men_aircrew_43;vn_b_men_aircrew_44;vn_b_men_aircrew_47;vn_b_men_aircrew_48;vn_b_men_aircrew_49;vn_b_men_aircrew_50;vn_i_men_aircrew_01;vn_i_men_aircrew_02;vn_i_men_aircrew_11;vn_i_men_aircrew_12;vn_i_men_aircrew_base,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_02_02,K2B USMC Heli Crew,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_09;vn_b_men_aircrew_10;vn_b_men_aircrew_11;vn_b_men_aircrew_12;vn_b_men_aircrew_21;vn_b_men_aircrew_22;vn_b_men_aircrew_23;vn_b_men_aircrew_24,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_02_03,K2B USSF Heli Crew,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_13;vn_b_men_aircrew_14;vn_b_men_aircrew_15;vn_b_men_aircrew_16;vn_b_men_aircrew_37;vn_b_men_aircrew_38,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_02_04,K2B USMC Heli Crew (Tiger),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_35,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_02_05,K2B USMC Heli Crew (Khaki),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_36,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_03_01,K2B RAAF Heli Crew,,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_27;vn_b_men_aircrew_28;vn_b_men_aircrew_29;vn_b_men_aircrew_30;vn_b_men_aircrew_33;vn_b_men_aircrew_34,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_k2b_03_02,K2B RAN Heli Crew,,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_31;vn_b_men_aircrew_32,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_01,BDU MACV 1 (Olive/ field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_01;vn_b_men_army_10;vn_b_men_army_16;vn_b_men_army_18;vn_b_men_army_22;vn_b_men_army_23;vn_b_men_army_24;vn_b_men_army_25;vn_b_men_army_28;vn_b_men_rok_army_65_01;vn_b_men_rok_army_65_10;vn_b_men_rok_army_65_16;vn_b_men_rok_army_65_18;vn_b_men_rok_army_65_28;vn_b_men_rok_army_68_01;vn_b_men_rok_army_68_10;vn_b_men_rok_army_68_16;vn_b_men_rok_army_68_18;vn_b_men_rok_army_68_23;vn_b_men_rok_army_68_24;vn_b_men_rok_army_68_25;vn_b_men_rok_army_68_28;vn_b_men_rok_marine_65_01;vn_b_men_rok_marine_65_10;vn_b_men_rok_marine_65_16;vn_b_men_rok_marine_65_18;vn_b_men_rok_marine_65_28;vn_b_men_seal_47;vn_i_men_army_23;vn_i_men_army_24;vn_i_men_army_25;vn_i_men_fank_70_01;vn_i_men_fank_70_06;vn_i_men_fank_70_09;vn_i_men_fank_70_10;vn_i_men_fank_70_12;vn_i_men_fank_70_16;vn_i_men_fank_70_17;vn_i_men_fank_70_18;vn_i_men_fank_70_22;vn_i_men_fank_70_23;vn_i_men_fank_70_24;vn_i_men_fank_70_25;vn_i_men_fank_71_01;vn_i_men_fank_71_06;vn_i_men_fank_71_09;vn_i_men_fank_71_10;vn_i_men_fank_71_12;vn_i_men_fank_71_16;vn_i_men_fank_71_17;vn_i_men_fank_71_18;vn_i_men_fank_71_22;vn_i_men_fank_71_23;vn_i_men_fank_71_24;vn_i_men_fank_71_25,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_02,BDU MACV 1 (Tiger),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_sas_66_05;vn_b_men_aus_sas_66_11;vn_b_men_aus_sas_70_05;vn_b_men_aus_sas_70_11;vn_b_men_nz_sas_70_05;vn_b_men_nz_sas_70_11;vn_b_men_seal_42;vn_b_men_sf_01;vn_b_men_sf_13;vn_b_men_sf_16;vn_b_men_sf_18;vn_b_men_usmc_recon_70_05,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_03,BDU MACV 1 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_10,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_04,BDU MACV 1 (Spray),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_11;vn_b_men_sog_16,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_05,BDU MACV 1 (Tiger green),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,INDEPENDENT,vn_i_men_marine_01;vn_i_men_marine_09;vn_i_men_marine_12;vn_i_men_marine_16;vn_i_men_marine_18;vn_i_men_sf_01;vn_i_men_sf_06;vn_i_men_sf_12;vn_i_men_sf_13,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_06,BDU MACV 1 (ERDL/brown),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_lrrp_01;vn_b_men_seal_23;vn_b_men_seal_37,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_07,BDU MACV 1 (Olive),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_navy_01;vn_b_men_navy_02;vn_b_men_navy_09;vn_i_men_army_01;vn_i_men_army_06;vn_i_men_army_09;vn_i_men_army_10;vn_i_men_army_12;vn_i_men_army_16;vn_i_men_army_17;vn_i_men_army_18;vn_i_men_army_22;vn_i_men_rla_09;vn_i_men_rla_10;vn_i_men_rla_12;vn_i_men_rla_16;vn_i_men_rla_17;vn_i_men_rla_18,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_08,BDU MACV 1 (Leopard),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_cidg_01;vn_b_men_cidg_09;vn_b_men_cidg_13;vn_b_men_cidg_16;vn_b_men_cidg_18,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_15,BDU MACV 1 (ERDL),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sf_06,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_16,BDU RLA 1 (Lizard),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,INDEPENDENT,vn_i_men_rla_01,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_17,BDU ARVN 1 (BDQ),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,INDEPENDENT,vn_i_men_ranger_01;vn_i_men_ranger_09;vn_i_men_ranger_12;vn_i_men_ranger_17,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_18,BDU ROK 1 (Frog),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_rok_marine_68_01;vn_b_men_rok_marine_68_10;vn_b_men_rok_marine_68_16;vn_b_men_rok_marine_68_18;vn_b_men_rok_marine_68_28,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_22,BDU MACV 1 (ERDL/ MEDT),,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_medt_01,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_23,BDU MACV 2 (ERDL/ MEDT),,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_medt_02,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_24,BDU MACV 3 (ERDL/ MEDT),,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_medt_03,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_25,BDU MACV 4 (ERDL/ MEDT),,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_medt_04,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_01_26,BDU MACV 5 (ERDL/ MEDT),,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_medt_05,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_02_01,BDU MACV 2 (Olive/ field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_02;vn_b_men_army_07;vn_b_men_army_09;vn_b_men_army_11;vn_b_men_rok_army_65_02;vn_b_men_rok_army_65_07;vn_b_men_rok_army_65_09;vn_b_men_rok_army_65_11;vn_b_men_rok_army_68_02;vn_b_men_rok_army_68_07;vn_b_men_rok_army_68_09;vn_b_men_rok_army_68_11;vn_b_men_rok_marine_65_02;vn_b_men_rok_marine_65_07;vn_b_men_rok_marine_65_09;vn_b_men_rok_marine_65_11;vn_b_men_seal_48;vn_b_men_usmc_66_01;vn_b_men_usmc_66_02;vn_b_men_usmc_66_07;vn_b_men_usmc_66_09;vn_b_men_usmc_66_17;vn_b_men_usmc_66_22;vn_b_men_usmc_68_01;vn_b_men_usmc_68_02;vn_b_men_usmc_68_07;vn_b_men_usmc_68_09;vn_b_men_usmc_68_17;vn_b_men_usmc_68_22;vn_b_men_usmc_recon_66_01;vn_b_men_usmc_recon_68_01;vn_i_men_fank_70_02;vn_i_men_fank_70_07;vn_i_men_fank_70_11;vn_i_men_fank_70_14;vn_i_men_fank_70_19;vn_i_men_fank_71_02;vn_i_men_fank_71_07;vn_i_men_fank_71_11;vn_i_men_fank_71_14;vn_i_men_fank_71_19;vn_i_men_rla_25,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_02_02,BDU MACV 2 (Tiger),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_17;vn_b_men_aircrew_18;vn_b_men_aircrew_19;vn_b_men_aircrew_20;vn_b_men_seal_43;vn_b_men_sf_02;vn_b_men_sf_14;vn_b_men_sf_20,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_02_05,BDU MACV 2 (Tiger green),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,INDEPENDENT,vn_i_men_marine_02;vn_i_men_marine_07;vn_i_men_marine_11;vn_i_men_marine_14;vn_i_men_marine_19;vn_i_men_marine_25;vn_i_men_sf_07;vn_i_men_sf_11,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_02_06,BDU MACV 2 (ERDL/brown),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_lrrp_02;vn_b_men_seal_24;vn_b_men_seal_38,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_02_07,BDU MACV 2 (Olive),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,INDEPENDENT,vn_i_men_army_02;vn_i_men_army_07;vn_i_men_army_11;vn_i_men_army_14;vn_i_men_army_19;vn_i_men_rla_07;vn_i_men_rla_11;vn_i_men_rla_14;vn_i_men_rla_19,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_macv_02_08,BDU MACV 2 (Leopard),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_cidg_02;vn_b_men_cidg_08;vn_b_men_cidg_14;vn_b_men_cidg_20,Official CfgWeapons equipment uniform record.
